timestamp_et,symbol,open,high,low,close,volume
2026-03-22T20:50:00-04:00,GOLD,4380.9,4387.7,4380.1,4386.1,27
2026-03-22T20:50:00-04:00,NQ,23983.0,23994.5,23979.25,23982.0,232
2026-03-22T20:50:00-04:00,YM,45813.0,45832.0,45809.0,45814.0,45
2026-03-22T20:51:00-04:00,GOLD,4386.4,4395.5,4386.4,4387.1,28
2026-03-22T20:51:00-04:00,NQ,23982.25,23993.75,23975.75,23978.0,180
2026-03-22T20:51:00-04:00,YM,45815.0,45826.0,45801.0,45803.0,48
2026-03-22T20:52:00-04:00,GOLD,4387.1,4387.1,4354.2,4358.3,125
2026-03-22T20:52:00-04:00,NQ,23978.25,23978.25,23958.75,23968.25,290
2026-03-22T20:52:00-04:00,YM,45795.0,45797.0,45771.0,45783.0,85
2026-03-22T20:53:00-04:00,GOLD,4356.0,4366.5,4355.1,4365.0,26
2026-03-22T20:53:00-04:00,NQ,23968.25,23970.0,23959.75,23965.0,175
2026-03-22T20:53:00-04:00,YM,45781.0,45784.0,45769.0,45780.0,77
2026-03-22T20:54:00-04:00,GOLD,4363.4,4370.2,4360.0,4368.3,9
2026-03-22T20:54:00-04:00,NQ,23966.25,23966.25,23948.5,23953.25,283
2026-03-22T20:54:00-04:00,YM,45778.0,45778.0,45764.0,45777.0,145
2026-03-22T20:55:00-04:00,GOLD,4370.0,4375.8,4367.3,4374.8,17
2026-03-22T20:55:00-04:00,NQ,23952.5,23964.0,23944.25,23945.25,297
2026-03-22T20:55:00-04:00,YM,45777.0,45785.0,45767.0,45767.0,129
2026-03-22T20:56:00-04:00,GOLD,4372.7,4379.4,4372.4,4379.4,8
2026-03-22T20:56:00-04:00,NQ,23945.0,23963.25,23940.25,23957.25,415
2026-03-22T20:56:00-04:00,YM,45766.0,45787.0,45759.0,45775.0,144
2026-03-22T20:57:00-04:00,GOLD,4379.5,4390.9,4376.3,4390.1,30
2026-03-22T20:57:00-04:00,NQ,23957.0,23960.25,23954.0,23958.25,118
2026-03-22T20:57:00-04:00,YM,45775.0,45779.0,45763.0,45767.0,98
2026-03-22T20:58:00-04:00,GOLD,4392.0,4407.7,4389.8,4402.6,44
2026-03-22T20:58:00-04:00,NQ,23958.0,23966.0,23958.0,23962.0,240
2026-03-22T20:58:00-04:00,YM,45768.0,45791.0,45762.0,45786.0,174
2026-03-22T20:59:00-04:00,GOLD,4402.4,4402.4,4389.8,4389.8,29
2026-03-22T20:59:00-04:00,NQ,23961.75,23964.5,23949.25,23949.25,159
2026-03-22T20:59:00-04:00,YM,45782.0,45782.0,45765.0,45769.0,32
2026-03-22T21:00:00-04:00,GOLD,4386.3,4386.3,4364.1,4378.7,101
2026-03-22T21:00:00-04:00,NQ,23950.25,23961.75,23940.75,23946.75,294
2026-03-22T21:00:00-04:00,YM,45771.0,45786.0,45751.0,45755.0,140
2026-03-22T21:01:00-04:00,GOLD,4374.2,4396.3,4374.1,4394.8,35
2026-03-22T21:01:00-04:00,NQ,23945.25,23960.75,23936.25,23952.75,361
2026-03-22T21:01:00-04:00,YM,45757.0,45780.0,45743.0,45767.0,158
2026-03-22T21:02:00-04:00,GOLD,4388.9,4392.4,4384.4,4392.4,22
2026-03-22T21:02:00-04:00,NQ,23952.5,23959.5,23943.25,23949.5,198
2026-03-22T21:02:00-04:00,YM,45763.0,45767.0,45738.0,45747.0,139
2026-03-22T21:03:00-04:00,GOLD,4393.0,4400.0,4391.1,4395.3,51
2026-03-22T21:03:00-04:00,NQ,23951.25,23957.25,23942.0,23954.75,194
2026-03-22T21:03:00-04:00,YM,45752.0,45764.0,45738.0,45764.0,92
2026-03-22T21:04:00-04:00,GOLD,4395.3,4416.9,4395.3,4413.6,50
2026-03-22T21:04:00-04:00,NQ,23954.75,23974.25,23954.75,23968.0,445
2026-03-22T21:04:00-04:00,YM,45765.0,45793.0,45756.0,45763.0,189
2026-03-22T21:05:00-04:00,GOLD,4413.8,4427.1,4412.6,4425.3,63
2026-03-22T21:05:00-04:00,NQ,23967.5,23973.25,23952.25,23967.5,227
2026-03-22T21:05:00-04:00,YM,45765.0,45776.0,45749.0,45774.0,62
2026-03-22T21:06:00-04:00,GOLD,4426.4,4431.5,4423.3,4423.3,52
2026-03-22T21:06:00-04:00,NQ,23970.0,23990.25,23966.75,23990.0,245
2026-03-22T21:06:00-04:00,YM,45777.0,45809.0,45769.0,45808.0,78
2026-03-22T21:07:00-04:00,GOLD,4428.2,4430.7,4422.7,4426.9,22
2026-03-22T21:07:00-04:00,NQ,23990.25,23997.0,23985.0,23995.0,284
2026-03-22T21:07:00-04:00,YM,45809.0,45828.0,45807.0,45828.0,80
2026-03-22T21:08:00-04:00,GOLD,4425.4,4450.7,4425.1,4446.4,57
2026-03-22T21:08:00-04:00,NQ,23995.25,24006.0,23993.0,23994.5,465
2026-03-22T21:08:00-04:00,YM,45827.0,45850.0,45827.0,45837.0,119
2026-03-22T21:09:00-04:00,GOLD,4444.8,4445.8,4431.1,4434.0,34
2026-03-22T21:09:00-04:00,NQ,23995.75,23997.75,23978.75,23981.5,243
2026-03-22T21:09:00-04:00,YM,45838.0,45838.0,45814.0,45823.0,55
2026-03-22T21:10:00-04:00,GOLD,4432.4,4440.4,4430.1,4434.8,22
2026-03-22T21:10:00-04:00,NQ,23981.0,23985.75,23974.25,23980.25,215
2026-03-22T21:10:00-04:00,YM,45819.0,45827.0,45811.0,45820.0,69
2026-03-22T21:11:00-04:00,GOLD,4438.9,4453.0,4438.6,4451.8,15
2026-03-22T21:11:00-04:00,NQ,23980.5,23987.0,23968.25,23984.5,320
2026-03-22T21:11:00-04:00,YM,45818.0,45826.0,45805.0,45821.0,109
2026-03-22T21:12:00-04:00,GOLD,4451.0,4455.8,4447.5,4455.8,14
2026-03-22T21:12:00-04:00,NQ,23984.25,23992.25,23976.5,23990.0,146
2026-03-22T21:12:00-04:00,YM,45822.0,45834.0,45818.0,45828.0,22
2026-03-22T21:13:00-04:00,GOLD,4453.8,4455.1,4441.2,4441.9,20
2026-03-22T21:13:00-04:00,NQ,23989.25,23995.5,23978.0,23991.0,174
2026-03-22T21:13:00-04:00,YM,45830.0,45839.0,45808.0,45831.0,39
2026-03-22T21:14:00-04:00,GOLD,4443.0,4443.0,4438.3,4441.5,20
2026-03-22T21:14:00-04:00,NQ,23993.5,23998.0,23991.5,23992.25,135
2026-03-22T21:14:00-04:00,YM,45837.0,45838.0,45831.0,45834.0,21
2026-03-22T21:15:00-04:00,GOLD,4445.1,4459.2,4445.1,4459.2,13
2026-03-22T21:15:00-04:00,NQ,23992.25,24009.5,23988.5,24006.25,302
2026-03-22T21:15:00-04:00,YM,45834.0,45854.0,45828.0,45853.0,75
2026-03-22T21:16:00-04:00,GOLD,4458.9,4460.0,4447.1,4459.0,24
2026-03-22T21:16:00-04:00,NQ,24006.5,24018.25,24005.0,24014.75,255
2026-03-22T21:16:00-04:00,YM,45858.0,45875.0,45856.0,45869.0,68
2026-03-22T21:17:00-04:00,GOLD,4458.9,4462.4,4454.7,4455.2,25
2026-03-22T21:17:00-04:00,NQ,24015.25,24015.75,24008.25,24012.25,86
2026-03-22T21:17:00-04:00,YM,45869.0,45869.0,45857.0,45861.0,81
2026-03-22T21:18:00-04:00,GOLD,4460.0,4468.6,4456.9,4463.8,24
2026-03-22T21:18:00-04:00,NQ,24013.75,24013.75,24001.75,24011.25,150
2026-03-22T21:18:00-04:00,YM,45863.0,45865.0,45849.0,45863.0,54
2026-03-22T21:19:00-04:00,GOLD,4466.2,4466.5,4460.5,4460.5,21
2026-03-22T21:19:00-04:00,NQ,24009.75,24022.75,24008.25,24022.75,184
2026-03-22T21:19:00-04:00,YM,45860.0,45876.0,45860.0,45876.0,49
2026-03-22T21:20:00-04:00,GOLD,4460.5,4460.5,4456.1,4456.3,16
2026-03-22T21:20:00-04:00,NQ,24021.5,24023.5,24010.0,24015.25,222
2026-03-22T21:20:00-04:00,YM,45876.0,45877.0,45856.0,45859.0,62
2026-03-22T21:21:00-04:00,GOLD,4458.5,4464.0,4456.5,4456.5,16
2026-03-22T21:21:00-04:00,NQ,24017.0,24020.0,24012.0,24015.0,61
2026-03-22T21:21:00-04:00,YM,45865.0,45869.0,45860.0,45861.0,36
2026-03-22T21:22:00-04:00,GOLD,4457.9,4476.2,4457.9,4476.2,33
2026-03-22T21:22:00-04:00,NQ,24015.0,24032.75,24015.0,24027.0,180
2026-03-22T21:22:00-04:00,YM,45867.0,45888.0,45864.0,45882.0,42
2026-03-22T21:23:00-04:00,GOLD,4475.3,4477.6,4469.2,4471.6,49
2026-03-22T21:23:00-04:00,NQ,24029.0,24032.0,24022.0,24029.0,191
2026-03-22T21:23:00-04:00,YM,45884.0,45885.0,45875.0,45883.0,42
2026-03-22T21:24:00-04:00,GOLD,4472.1,4472.1,4466.5,4466.5,27
2026-03-22T21:24:00-04:00,NQ,24030.5,24031.25,24024.0,24025.75,93
2026-03-22T21:24:00-04:00,YM,45882.0,45882.0,45875.0,45878.0,18
2026-03-22T21:25:00-04:00,GOLD,4468.1,4468.1,4456.4,4456.4,35
2026-03-22T21:25:00-04:00,NQ,24023.75,24028.0,24017.0,24027.5,133
2026-03-22T21:25:00-04:00,YM,45877.0,45890.0,45867.0,45890.0,40
2026-03-22T21:26:00-04:00,GOLD,4457.0,4460.9,4454.7,4458.0,46
2026-03-22T21:26:00-04:00,NQ,24028.0,24036.5,24025.75,24032.0,181
2026-03-22T21:26:00-04:00,YM,45888.0,45899.0,45887.0,45893.0,66
2026-03-22T21:27:00-04:00,GOLD,4457.5,4461.1,4457.5,4457.5,13
2026-03-22T21:27:00-04:00,NQ,24032.75,24034.25,24027.25,24028.0,87
2026-03-22T21:27:00-04:00,YM,45893.0,45893.0,45887.0,45887.0,37
2026-03-22T21:28:00-04:00,GOLD,4455.5,4460.2,4455.0,4460.2,7
2026-03-22T21:28:00-04:00,NQ,24028.25,24033.0,24026.5,24032.0,106
2026-03-22T21:28:00-04:00,YM,45888.0,45893.0,45885.0,45893.0,33
2026-03-22T21:29:00-04:00,GOLD,4458.0,4458.7,4455.9,4455.9,6
2026-03-22T21:29:00-04:00,NQ,24033.0,24034.0,24027.0,24028.0,99
2026-03-22T21:29:00-04:00,YM,45896.0,45896.0,45884.0,45888.0,29
2026-03-22T21:30:00-04:00,GOLD,4456.7,4468.0,4450.7,4468.0,46
2026-03-22T21:30:00-04:00,NQ,24029.5,24032.25,24013.0,24018.75,267
2026-03-22T21:30:00-04:00,YM,45890.0,45895.0,45871.0,45877.0,46
2026-03-22T21:31:00-04:00,GOLD,4468.3,4480.2,4468.3,4479.5,10
2026-03-22T21:31:00-04:00,NQ,24019.5,24047.0,24015.75,24040.25,389
2026-03-22T21:31:00-04:00,YM,45877.0,45919.0,45871.0,45906.0,104
2026-03-22T21:32:00-04:00,GOLD,4478.5,4482.1,4477.2,4481.0,26
2026-03-22T21:32:00-04:00,NQ,24038.25,24045.25,24034.0,24036.75,119
2026-03-22T21:32:00-04:00,YM,45908.0,45909.0,45898.0,45898.0,26
2026-03-22T21:33:00-04:00,GOLD,4474.8,4488.0,4474.8,4482.3,33
2026-03-22T21:33:00-04:00,NQ,24037.25,24043.5,24033.0,24036.75,223
2026-03-22T21:33:00-04:00,YM,45899.0,45899.0,45892.0,45892.0,40
2026-03-22T21:34:00-04:00,GOLD,4483.2,4483.2,4474.3,4474.3,12
2026-03-22T21:34:00-04:00,NQ,24037.75,24037.75,24027.5,24037.0,124
2026-03-22T21:34:00-04:00,YM,45880.0,45889.0,45878.0,45883.0,12
2026-03-22T21:35:00-04:00,GOLD,4472.6,4472.8,4468.8,4468.8,12
2026-03-22T21:35:00-04:00,NQ,24036.0,24044.0,24032.5,24040.75,125
2026-03-22T21:35:00-04:00,YM,45887.0,45894.0,45884.0,45890.0,38
2026-03-22T21:36:00-04:00,GOLD,4468.4,4470.1,4467.0,4470.1,35
2026-03-22T21:36:00-04:00,NQ,24041.25,24048.5,24029.75,24044.0,184
2026-03-22T21:36:00-04:00,YM,45892.0,45903.0,45874.0,45896.0,40
2026-03-22T21:37:00-04:00,GOLD,4467.0,4479.7,4467.0,4478.8,9
2026-03-22T21:37:00-04:00,NQ,24042.0,24058.75,24042.0,24054.0,235
2026-03-22T21:37:00-04:00,YM,45899.0,45921.0,45899.0,45920.0,40
2026-03-22T21:38:00-04:00,GOLD,4482.4,4482.7,4479.5,4481.3,13
2026-03-22T21:38:00-04:00,NQ,24054.75,24072.75,24054.75,24065.75,361
2026-03-22T21:38:00-04:00,YM,45919.0,45934.0,45917.0,45920.0,47
2026-03-22T21:39:00-04:00,GOLD,4480.2,4480.2,4478.0,4479.5,4
2026-03-22T21:39:00-04:00,NQ,24063.75,24069.25,24057.25,24064.25,205
2026-03-22T21:39:00-04:00,YM,45920.0,45924.0,45907.0,45918.0,38
2026-03-22T21:40:00-04:00,GOLD,4475.9,4477.2,4474.4,4474.4,5
2026-03-22T21:40:00-04:00,NQ,24063.5,24070.0,24060.75,24062.75,107
2026-03-22T21:40:00-04:00,YM,45919.0,45926.0,45912.0,45914.0,26
2026-03-22T21:41:00-04:00,GOLD,4471.6,4471.6,4471.6,4471.6,1
2026-03-22T21:41:00-04:00,NQ,24061.25,24066.75,24058.5,24064.0,157
2026-03-22T21:41:00-04:00,YM,45911.0,45919.0,45908.0,45912.0,32
2026-03-22T21:42:00-04:00,GOLD,4471.1,4472.0,4471.1,4472.0,7
2026-03-22T21:42:00-04:00,NQ,24062.5,24063.25,24055.5,24059.0,204
2026-03-22T21:42:00-04:00,YM,45910.0,45911.0,45900.0,45908.0,41
2026-03-22T21:43:00-04:00,GOLD,4471.5,4471.5,4465.0,4465.0,6
2026-03-22T21:43:00-04:00,NQ,24057.5,24061.5,24055.0,24057.25,110
2026-03-22T21:43:00-04:00,YM,45907.0,45912.0,45904.0,45911.0,17
2026-03-22T21:44:00-04:00,GOLD,4463.2,4465.4,4460.1,4464.5,19
2026-03-22T21:44:00-04:00,NQ,24057.25,24065.5,24053.25,24063.75,134
2026-03-22T21:44:00-04:00,YM,45915.0,45926.0,45912.0,45926.0,19
2026-03-22T21:45:00-04:00,GOLD,4469.8,4469.8,4465.6,4465.6,3
2026-03-22T21:45:00-04:00,NQ,24064.25,24065.25,24055.75,24057.25,89
2026-03-22T21:45:00-04:00,YM,45926.0,45926.0,45911.0,45918.0,26
2026-03-22T21:46:00-04:00,GOLD,4463.2,4464.4,4459.4,4464.4,12
2026-03-22T21:46:00-04:00,NQ,24056.0,24071.0,24054.0,24069.5,193
2026-03-22T21:46:00-04:00,YM,45910.0,45935.0,45909.0,45935.0,49
2026-03-22T21:47:00-04:00,GOLD,4460.2,4460.2,4457.1,4458.0,9
2026-03-22T21:47:00-04:00,NQ,24069.0,24071.0,24050.25,24051.75,171
2026-03-22T21:47:00-04:00,YM,45932.0,45935.0,45910.0,45910.0,20
